Site_Info,,Structure_Info,,,,,,,,,Seedling_Info,,,,,,Competition,,,Cover,,,,,,,,,,,
SITE_NAME,SITE_NO,STRUCTURE_TYPE,STRUCTURE_NO,STRUCTURE_SP,DBH,DECAY_CLASS,VEXAR,PLANTER_NAME,RECORDER_NAME,PHOTO_NO,TAG_ID,HEIGHT,RCD,AZIMUTH,DIST,LOG_HT,SPECIES,DIST,HEIGHT,GRASS,FORB,SHRUB,ROCK,CWD,LITTER,BARE_SOIL,MOSS,SNAG/ROOT,OTHER,TOTAL,NOTES
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,266,19,3.09,,,,SA sp,160,2.5,,2,,,,98,,,,,100,blue / yellow flags near weather station
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,238,20,3.01,,,,SA sp,136,1,,1,,,,97,2,,,,100,blue / yellow flags near weather station
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,227,26,2.71,,,,SA sp,86,3,T,,,,,100,,,,,100,blue / yellow flags near weather station
Pack Creek ,,3,,,,,1,SS,"SS, LY",1549,239,22,2.76,,,,SA sp,70,3,1,2,,,,96,1,,,,100,blue / yellow flags near weather station
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,69,20,4.34,,,,,,,5,2,,,,93,,,,,100,
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,73,21.5,3.68,,,,,,,5,,,,1,94,,,,,100,
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,42,13.5,3.89,,,,,,,10,,,,1,89,,,,,100,
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,61,17.5,3.19,,,,,,,2,,,1,3,89,5,,,,100,
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,51,13,2.91,,,,,,,,,,10,3,3,84,,,,100,
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,92,17,3.62,,,,,,,,,,2,,10,88,,,,100,
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,47,26,3.92,,,,,,,4,,,,3,25,68,,,,100,
Pack Creek ,,3,7,,,,1,LY,"LB, LY",5876 (104-1514,62,16.5,2.75,,,,,,,,,,,5,75,20,,,,100,
Pack Creek ,,3,19,,,,,SS,"LB, SK ",1552,819,15.5,2.92,,,,SA sp,55,28,,8,,,25,10,57,,,,100,
Pack Creek ,,3,19,,,,,SS,"LB, SK ",1552,824,21,4.95,,,,SA sp,82,22,8,4,,,15,58,15,,,,100,
Pack Creek ,,3,19,,,,,SS,"LB, SK ",1552,811,15.5,4.57,,,,SA sp,81,22,8,,,,,72,20,,,,100,
Pack Creek ,,3,1,,,,1,KY,SK,,0,30,5.29,,,,SA sp,108,26,,5,,,5,90,,,,,100,
Pack Creek ,,3,1,,,,1,KY,SK,,1,21.5,3.17,,,,,,,,2,,,10,88,,,,,100,
Pack Creek ,,3,1,,,,1,KY,SK,,2,20.5,2.79,,,,,,,20,2,,1,,77,,,,,100,
Pack Creek ,,3,1,,,,1,KY,SK,,3,24.5,4.09,,,,,,,25,,,,2,,,,,,27,
Pack Creek ,,3,1,,,,1,KY,SK,,4,21.5,4.28,,,,SA sp,88,10,,,,,10,90,,,,,100,
Pack Creek,,3,9,,,,1,SS,"LB, LY",104-1521,209,16,3.71,,,,SA sp,62,55,1,1,,2,5,,41,,,,50,
Pack Creek,,3,9,,,,1,SS,"LB, LY",104-1521,217,26,3.55,,,,SA sp,132,55,2,1,,10,,,37,,,,50,
Pack Creek,,3,3,,,,0,SS,KY,,9,18,3.22,,,,SA sp,39,5.5,2,,,15,15,,68,,,,100,
Pack Creek,,3,3,,,,0,SS,KY,,10,16.5,3.57,,,,SA sp,20,10.5,5,20,,,,,65,,10,,100,
Pack Creek,,3,3,,,,0,SS,KY,,11,23.5,3.04,,,,SA sp,83,10.5,5,10,,,,,85,,,,100,
Pack Creek,,3,3,,,,0,SS,KY,,12,13,3.19,,,,,,,2,,,5,5,,88,,,,100,
Pack Creek,,3,3,,,,0,SS,KY,,16,16,4.71,,,,SA sp,68,21,,5,,2,,93,,,,,100,
Pack Creek,,3,3,,,,0,SS,KY,,66,26.5,4.19,,,,SA sp,59,25,,5,,2,5,,73,,15,,100,
Pack Creek ,,3,13,,,,0,SS,"LB, LY",1525,237,23,2.86,,,,SA sp,170,15,5,,,,,95,,,,,100,
Pack Creek ,,3,13,,,,0,SS,"LB, LY",1525,220,18,2.58,,,,SA sp,74,15,10,,,,1,89,,,,,100,
Pack Creek ,,3,13,,,,0,SS,"LB, LY",1525,235,23,3.06,,,,SA sp,152,35,15,,,,,85,,,,,100,
Pack Creek ,,3,13,,,,0,SS,"LB, LY",1525,228,18.5,3.13,,,,SA sp,90,40,1,1,,4,,94,,,,,100,
Pack Creek ,,3,13,,,,0,SS,"LB, LY",1525,234,19.5,2.72,,,,SA sp,65,27,1,10,,1,1,87,,,,,100,
Pack Creek,,3,14,,,,0,LB,"SK, LY",1530,250,29,3.14,,,,SA sp,78,11,8,8,,,4,80,,,,,100,
Pack Creek,,3,14,,,,0,LB,"SK, LY",1530,251,30,2.94,,,,SA sp,85,22,5,10,,,,85,,,,,100,
Pack Creek,,3,14,,,,0,LB,"SK, LY",1530,244,29,3.65,,,,SA sp,70,40,5,20,,,,75,,,,,100,
Pack Creek,,3,12,,,,0,SS,"LB, LY",1527,236,18,3.54,,,,SA sp,46,10,5,5,,,1,84,5,,,,100,
Pack Creek,,3,12,,,,0,SS,"LB, LY",1527,229,15.5,3.06,,,,SA sp,81,25,4,5,,,,86,5,,,,100,
Pack Creek,,3,12,,,,0,SS,"LB, LY",1527,230,18,3.38,,,,SA sp,26,30,2,5,20,,,73,,,,,100,
Pack Creek ,,3,15,,,,0,LB,"SK, LY",1531,267,33,3.76,,,,SA sp,54,6,10,30,,2,,58,,,,,100,
Pack Creek ,,3,15,,,,0,LB,"SK, LY",1531,264,26,3.35,,,,SA sp,67,44,8,30,,,,62,,,,,100,
Pack Creek ,,3,15,,,,0,LB,"SK, LY",1531,283,20,2.72,,,,SA sp,125,19,,24,,,4,72,,,,,100,
Pack Creek ,,3,15,,,,0,LB,"SK, LY",1531,256,28,4.06,,,,SA sp,45,19,6,4,,,,90,,,,,100,
Pack Creek ,,3,15,,,,0,LB,"SK, LY",1531,274,20,3.07,,,,SA sp,47,4,18,5,,,,69,,,8,,100,
Pack Creek ,,3,15,,,,0,LB,"SK, LY",1531,252,29,3.59,,,,SA sp,72,8,15,10,,,,75,,,,,100,
Pack Creek,,3,6,,,,1,LB,KY,,76,28,4.65,,,,SA sp,77,3.5,,5,,,2,93,,,,,100,
Pack Creek,,3,6,,,,1,LB,KY,,38,25,4.09,,,,RICE,18,7,,15,,,20,65,,,,,100,
Pack Creek,,3,6,,,,1,LB,KY,,50,24,3.85,,,,ROWO,38,6,5,15,,,10,70,,,,,100,
Pack Creek,,3,6,,,,1,LB,KY,,48,28,4.79,,,,RICE,44,21,,10,,,10,20,60,,,,100,
Pack Creek,,3,6,,,,1,LB,KY,,78,21.5,3.73,,,,RICE,51,7,,2,,,20,15,63,,,,100,
Pack Creek,,3,6,,,,1,LB,KY,,30,25.5,4.79,,,,SA sp,27,9,,15,,4,,81,,,,,100,
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,132,17,3.45,260,6,25.5,,,,,20,,,,30,,,,,50,#3+4 log not touching ground
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,138,15,4.5,260,3,30,SA sp,170,24,,10,,8,,32,,,,,50,#3+4 log not touching ground
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,135,19.5,3.68,260,6,30.5,SA sp,53,14,16,5,,16,,13,,,,,50,#3+4 log not touching ground
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,136,17,4,80,7,30,RU sp,53,27,5,8,,10,,,27,,,,50,#3+4 log not touching ground
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,134,13,3.07,80,12.5,30,SA sp,24,8,8,15,,1,,26,,,,,50,#3+4 log not touching ground
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,139,13.5,3.12,80,9,30,SA sp,81,8,10,5,,,,35,,,,,50,#3+4 log not touching ground
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,141,19,3.21,80,11,41,,,,,10,,8,,32,,,,,50,#3+4 log not touching ground
Pack Creek,,2,15,ABLA,,3,0,SS,"LB, SK ",1545,130,30.5,3.59,260,10,29.5,,,,2,10,,,,38,,,,,50,#3+4 log not touching ground
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,117,23,3.41,125,6,28,SA sp,113,3,,3,,,,46,1,,,,50,
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,146,19.5,2.83,321,3,23,SA sp,117,3,,18,,,,32,,,,,50,
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,150,19,3.41,323,4,19,SA sp,30,3,2,18,,,,30,,,,,50,
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,116,19.5,2.91,125,8,26,SA sp,47,3,,25,,2,,23,,,,,50,
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,137,25,3.15,125,12,31,SA sp,42,3,5,40,,,,5,,,,,50,
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,125,21,3.17,125,13,30.5,,,,,19,,,,15,,,16,,50,
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,133,17,3.16,323,4,20,,,,,20,,,15,15,,,,,50,
Pack Creek,,2,14,UNKN,,4,1,LB,"LB, SS",1543,127,22.5,2.74,323,7.5,20.5,SA sp,82,3,,25,,,5,20,,,,,50,
Pack Creek,,2,9,UNKN,,3,1,SK,"LB, LY",1526,213,19.5,2.54,180,11,21,SA sp,134,30,1,1,,,,43,5,,,,50,
Pack Creek,,2,9,UNKN,,3,1,SK,"LB, LY",1526,207,23.5,3.27,180,9,20,SA sp,65,30,5,,,,1,44,,,,,50,
Pack Creek,,2,9,UNKN,,3,1,SK,"LB, LY",1526,226,17,2.86,0,6,22,SA sp,102,30,1,1,,,1,47,,,,,50,
Pack Creek,,2,9,UNKN,,3,1,SK,"LB, LY",1526,222,18.5,2.65,0,10,27,SA sp,163,30,,1,,,1,43,5,,,,50,
Pack Creek,,2,9,UNK ,,3,0,LB,"LB, LY",1522,112,18,3.62,182,8,15,SA sp,27,3,,0,2,,,2,46,,,,50,112-216 -> 47 cm apart
Pack Creek,,2,9,UNK ,,3,0,LB,"LB, LY",1522,224,19.5,2.97,182,3,19,SA sp,110,3,,6,,1,,2,41,,,,50,112-216 -> 47 cm apart
Pack Creek,,2,9,UNK ,,3,0,LB,"LB, LY",1522,231,20,3.69,2,7,16,SA sp,53,3,,10,,,1,3,36,,,,50,112-216 -> 47 cm apart
Pack Creek,,2,9,UNK ,,3,0,LB,"LB, LY",1522,216,28,4.22,2,9,14,SA sp,66,3,,,,30,5,,15,,,,50,112-216 -> 47 cm apart
Pack Creek,,2,5,UNK,,3,1,SS,"LB, LY",104-1518,52,25.5,3.58,210,7,20,,,,1,3,,,,,46,,,,50,50 cm apart 49-57
Pack Creek,,2,5,UNK,,3,1,SS,"LB, LY",104-1518,96,16,3.4,210,3,21,SA sp,148,15,,30,,2,,,16,,,,48,50 cm apart 49-57
Pack Creek,,2,5,UNK,,3,1,SS,"LB, LY",104-1518,49,20,3.77,18,5,19,SA sp,83,15,,20,,,5,1,24,,,,50,50 cm apart 49-57
Pack Creek,,2,5,UNK,,3,1,SS,"LB, LY",104-1518,57,24,3.53,18,7,23,SA sp,112,15,,20,,,1,,29,,,,50,50 cm apart 49-57
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,254,20.5,2.85,75,6,18,SA sp,68,1,,1,,,2,47,,,,,50,
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,297,26.5,2.77,75,9,20,RU sp,119,7,,1,,,2,47,,,,,50,
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,257,31,3.04,75,6.5,17,SA sp,74,22.5,,1,,,3,46,,,,,50,
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,271,24.5,2.98,75,10,14.5,SA sp,67,22.5,,16,1,,8,25,,,,,50,
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,299,18,2.99,265,9.5,14,SA sp,37,22.5,,T,12,,1,37,,,,,50,
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,272,18,2.58,270,12.5,16,SA sp,79,22.5,,12,,,4,6,28,,,,50,
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,291,18.5,3.73,270,10,15,SA sp,135,3.5,,T,,,2,12,26,,,,40,
Pack Creek ,,2,,UNK,,3,1,SS,"SS, LY",1550,277,23,3.34,270,9,19,SA sp,89,1,,T,,,,44,6,,,,50,
Pack Creek,,2,18,UNKN,,3,0,SS,"SS, LY",1563,181,18,3.14,294,13,16,SA sp,95,19,T,5,,1,1,40,3,,,,50,
Pack Creek,,2,18,UNKN,,3,0,SS,"SS, LY",1563,248,14,2.65,117,10,22,SA sp,128,19,,T,,,3,,47,,,,50,
Pack Creek,,2,18,UNKN,,3,0,SS,"SS, LY",1563,176,18,2.57,135,13,21.5,SA sp,143,19,,5,,1,1,5,38,,,,50,
Pack Creek,,2,18,UNKN,,3,0,SS,"SS, LY",1563,166,24.5,3.14,290,13,21,SA sp,150,19,2,10,,3,,30,5,,,,50,
Pack Creek,,2,20,UNK,,4,1,LY,"LB, SK ",1571,161,26.5,4.13,190,8.5,21.5,SA sp,186,6,,15,,,,20,15,,,,50,
Pack Creek,,2,20,UNK,,4,1,LY,"LB, SK ",1571,158,22,4.19,190,4.5,31,SA sp,131,6,,8,,,,22,20,,,,50,
Pack Creek,,2,20,UNK,,4,1,LY,"LB, SK ",1571,293,12,3.75,10,15,21.5,,,,,15,,,,25,10,,,,50,
Pack Creek,,2,20,UNK,,4,1,LY,"LB, SK ",1571,160,21,3.37,10,13,30,SA sp,188,11,5,5,,,,30,10,,,,50,
Pack Creek,,2,21,UNK,,3,0,LY,"LB, SK ",1577,711,29,4.89,180,5,11.5,SA sp,67,3.5,,2,,,,48,,,,,50,
Pack Creek,,2,21,UNK,,3,0,LY,"LB, SK ",1577,714,20,3.93,180,4,9,SA sp,45,5,5,8,,,,37,,,,,50,
Pack Creek,,2,21,UNK,,3,0,LY,"LB, SK ",1577,713,18,4.17,0,9.5,12,SA sp,30,2,1,8,5,,,36,,,,,50,
Pack Creek,,2,21,UNK,,3,0,LY,"LB, SK ",1577,715,17,4.53,0,11,11,SA sp,30,1,8,4,2,,,36,,,,,50,
Pack Creek,,2,22,UNK,,3,0,LY,"LB, SK ",1578,703,17.5,3.89,10,9,19.5,SA sp,129,10,2,10,,,,18,20,,,,50,
Pack Creek,,2,22,UNK,,3,0,LY,"LB, SK ",1578,707,22,3.63,10,5.5,19.5,SA sp,168,11.5,,4,,,,36,10,,,,50,
Pack Creek,,2,22,UNK,,3,0,LY,"LB, SK ",1578,705,21.5,3.44,190,10,15,SA sp,138,10,,2,,,,23,25,,,,50,
Pack Creek,,2,22,UNK,,3,0,LY,"LB, SK ",1578,706,25,4.17,190,7.5,24,SA sp,131,3,,15,,,,35,,,,,50,
Pack Creek,,2,23,UNK,,3,1,LY,"LB, SK ",1580,719,15,3.03,200,6.5,21,SA sp,75,4,,,,,,40,10,,,,50,
Pack Creek,,2,23,UNK,,3,1,LY,"LB, SK ",1580,729,18.5,3.67,200,7.5,20.5,SA sp,64,4,,1,,,,,49,,,,50,
Pack Creek,,2,23,UNK,,3,1,LY,"LB, SK ",1580,728,22,3.59,20,8,29.5,SA sp,73,4,2,20,,,,28,,,,,50,
Pack Creek,,2,23,UNK,,3,1,LY,"LB, SK ",1580,717,18,3.6,20,9.5,22,SA sp,17,4,6,4,8,8,,,24,,,,50,
Pack Creek,,2,24,UNK,,3,1,LY,"LB, SK ",1581,721,19,3.4,290,7.5,17,SA sp,38,1,T,4,,,,46,,,,,50,
Pack Creek,,2,24,UNK,,3,1,LY,"LB, SK ",1581,722,17,3.33,290,8,13.5,SA sp,80,17,,,,,,50,,,,,50,
Pack Creek,,2,24,UNK,,3,1,LY,"LB, SK ",1581,725,13,3.16,110,12.5,15,SA sp,19,1,,10,4,,,36,,,,,50,
Pack Creek,,2,24,UNK,,3,1,LY,"LB, SK ",1581,727,16,3.33,110,6,12,SA sp,28,17,,,20,,,30,,,,,50,
Pack Creek,,2,25,UNK,,3,0,LY,"LB, SK ",1585,189,21.5,3.96,160,9.5,21,SA sp,27,8,,10,,,,40,,,,,50,
Pack Creek,,2,25,UNK,,3,0,LY,"LB, SK ",1585,702,15.5,4.42,160,9,25.5,SA sp,47,2,4,2,,,,44,,,,,50,
Pack Creek,,2,25,UNK,,3,0,LY,"LB, SK ",1585,701,17,3.82,340,6.5,22.5,SA sp,26,19.5,2,1,,,,47,,,,,50,
Pack Creek,,2,25,UNK,,3,0,LY,"LB, SK ",1585,723,25,2.96,340,6.5,22.5,SA sp,26,19.5,1,1,,,,48,,,,,50,
Pack Creek,,2,26,UNK,,3,0,LY,,1584,742,19,3.87,130,10,24,,,,,30,,,,20,,,,,50,
Pack Creek,,2,26,UNK,,3,0,LY,,1584,716,18,3.35,130,12,19,,,,,15,,,,35,,,,,50,
Pack Creek,,2,26,UNK,,3,0,LY,,1584,802,14,3.97,310,5.5,25,,,,,30,,,,20,,,,,50,
Pack Creek,,2,26,UNK,,3,0,LY,,1584,748,24.5,4.26,310,8,24.5,,,,,20,,,,30,,,,,50,
Pack Creek,,2,27,UNK,,3,1,SS,"LB, SK ",1593,737,18.5,4.96,310,11,21,SA sp,9.2,34,2,15,,,,23,10,,,,50,
Pack Creek,,2,27,UNK,,3,1,SS,"LB, SK ",1593,735,22.5,3.62,310,8.5,21,SA sp,112,34,,20,,,,20,10,,,,50,
Pack Creek,,2,27,UNK,,3,1,SS,"LB, SK ",1593,753,24.5,3.4,130,8,26.5,SA sp,129,10,,,,,,40,10,,,,50,
Pack Creek,,2,27,UNK,,3,1,SS,"LB, SK ",1593,739,24.5,4.05,130,6.5,22,SA sp,123,66,10,,,,,35,5,,,,50,
Pack Creek,,2,28,UNK,,3,0,SS,"LB, SK ",1594,751,19.5,2.88,140,11.5,29,SA sp,198,24,T,10,,,,10,30,,,,50,log curved @ seedling 746
Pack Creek,,2,28,UNK,,3,0,SS,"LB, SK ",1594,746,25,3.38,150,18,38.5,SA sp,140,5,,10,,,,40,,,,,50,log curved @ seedling 746
Pack Creek,,2,28,UNK,,3,0,SS,"LB, SK ",1594,749,20,3.91,330,6,30,SA sp,92,5,,4,,,,46,,,,,50,log curved @ seedling 746
Pack Creek,,2,28,UNK,,3,0,SS,"LB, SK ",1594,731,26,2.96,330,9,30,SA sp,104,1,,6,,,,44,,,,,50,log curved @ seedling 746
Pack Creek ,,2,19,UNK,,3,0,LY,,1566,822,17.5,3.33,328,9,35,,,,,7,,1,,8,34,,,,50,
Pack Creek ,,2,19,UNK,,3,0,LY,,1566,814,20,2.73,328,9,34,,,,,3,,,,5,40,,2,,50,
Pack Creek ,,2,19,UNK,,3,0,LY,,1566,816,31.5,2.88,155,7.5,29.5,,,,1,2,,1,,30,16,,,,50,
Pack Creek ,,2,19,UNK,,3,0,LY,,1566,157,25.5,4.08,158,4,32,,,,,2,,,,6,42,,,,50,
Pack Creek,,2,37,ABLA,,3,0,LB,"SK, SS",1618,687,34,3.87,304,4.5,21,SA sp,118,112,4,1,,,,45,,,,,50,
Pack Creek,,2,37,ABLA,,3,0,LB,"SK, SS",1618,634,21,4.52,304,4,22,SA sp,37,112,4,1,6,,,39,,,,,50,
Pack Creek,,2,37,ABLA,,3,0,LB,"SK, SS",1618,688,22,2.79,124,5,21.5,SA sp,58,112,12,2,,,,36,,,,,50,
Pack Creek,,2,37,ABLA,,3,0,LB,"SK, SS",1618,677,22,4.82,124,2.5,22.5,SA sp,71,1,2,,,,4,32,12,,,,50,
Pack Creek,,2,36,ABLA,,3,1,LB,"SK, SS",1616,764,23.5,3,119,4,20,SA sp,4.5,1,12,T,T,,,28,20,,,,60,
Pack Creek,,2,36,ABLA,,3,1,LB,"SK, SS",1616,662,23.5,3.28,119,5,21,SA sp,47,17,24,T,T,,,36,,,,,60,
Pack Creek,,2,36,ABLA,,3,1,LB,"SK, SS",1616,661,23.5,3.64,300,5,19.5,SA sp,27.5,1,2,5,4,,,37,2,,,,50,
Pack Creek,,2,36,ABLA,,3,1,LB,"SK, SS",1616,674,27,3.26,300,3.5,19,SA sp,33,0.5,15,2,,,,33,,,,,50,
Pack Creek,,2,35,ABLA,,3,1,LB,"SK, SS",1614,638,22.5,3.75,102,3.5,21.5,SA sp,72,28,,,,,,50,,,,,50,
Pack Creek,,2,35,ABLA,,3,1,LB,"SK, SS",1614,663,21,4.15,102,4,20,SA sp,86,28,,T,,,,50,,,,,50,
Pack Creek,,2,35,ABLA,,3,1,LB,"SK, SS",1614,692,20,4,288,3.5,22,SA sp,92,1,T,20,,,,30,,,,,50,
Pack Creek,,2,35,ABLA,,3,1,LB,"SK, SS",1614,657,20.5,4.03,288,4,26,SA sp,74,9,,2,,,,48,,,,,50,
Pack Creek,,2,34,ABLA,,3,0,LB,"SK, SS",1613,629,20,3.04,11,3.5,22,SA sp,111,0.5,11,3,,,,36,,,,,50,
Pack Creek,,2,34,ABLA,,3,0,LB,"SK, SS",1613,639,21,2.86,11,3,18.5,SA sp,49,1,T,8,,,,42,,,,,50,
Pack Creek,,2,34,ABLA,,3,0,LB,"SK, SS",1613,623,18.5,3.88,188,4.5,20,SA sp,26.5,1,,3,6,,,41,,,,,50,
Pack Creek,,2,34,ABLA,,3,0,LB,"SK, SS",1613,792,21.5,4.51,188,4,"20,5",SA sp,61,1,10,T,,,8,30,2,,,,50,
Pack Creek,,2,33,ABLA,,3,1,LB,"SS, SK",1611,789,24,3.78,60,3.5,18,SA sp,31,29,,4,,,8,36,2,,,,50,1612 - UNKO3
Pack Creek,,2,33,ABLA,,3,1,LB,"SS, SK",1611,621,21,3.25,60,4,18,SA sp,143,18,3,8,,,2,35,2,,,,50,1612 - UNKO3
Pack Creek,,2,33,ABLA,,3,1,LB,"SS, SK",1611,631,21.5,4.06,241,2.5,19,SA sp,119,18,2,3,,,1,44,,,,,50,1612 - UNKO3
Pack Creek,,2,33,ABLA,,3,1,LB,"SS, SK",1611,635,22.5,4.13,241,5,18.5,SA sp,62,0.5,,1,,,,49,,,,,50,1612 - UNKO3
Pack Creek,,2,32,UNK,,3,0,SS,"SS, SK",1608,796,18,3.85,135,6.5,17,SA sp,56,9,17,10,,,,20,3,,,,50,
Pack Creek,,2,32,UNK,,3,0,SS,"SS, SK",1608,665,18.5,4.19,315,8.5,19.5,SA sp,114,9,,,,,2,30,28,,,,60,
Pack Creek,,2,32,UNK,,3,0,SS,"SS, SK",1608,686,19,3.32,315,6.5,23,SA sp,97,32,7,20,,,,23,,,,,50,
Pack Creek,,2,32,UNK,,3,0,SS,"SS, SK",1608,765,27,4.59,135,5.5,20,SA sp,64,32,,T,,2,7,22,19,,,,50,
Pack Creek ,,2,31,UNK,,3,0,SS,"SS, SK",1606,637,18,3.53,125,4.5,17,SA sp,26,1,1,T,,,,49,,,,,50,
Pack Creek ,,2,31,UNK,,3,0,SS,"SS, SK",1606,766,27.5,3.48,125,9.5,16,SA sp,67,11,5,T,,,7,44,,,,,56,
Pack Creek ,,2,31,UNK,,3,0,SS,"SS, SK",1606,642,23,3.04,315,7.5,15,SA sp,29.5,4.5,T,2,18,,,30,,,,,50,
Pack Creek ,,2,31,UNK,,3,0,SS,"SS, SK",1606,785,22,3.69,315,6,17,SA sp,26,1,6,4,,,,40,,,,,50,
Pack Creek,,2,30,UNK,,3,0,SS,"SS, SK",1601,633,27.5,4.28,397,7,17,,,,T,30,,,,14,5,1,,,50,
Pack Creek,,2,30,UNK,,3,0,SS,"SS, SK",1601,778,25.5,3.21,144,4.5,17,,,,4,12,,,,18,16,,,,50,
Pack Creek,,2,30,UNK,,3,0,SS,"SS, SK",1601,694,22,3.23,144,4.5,17,,,,2,26,,,,19,2,1,,,50,
Pack Creek,,2,30,UNK,,3,0,SS,"SS, SK",1601,799,19.5,3.19,397,5,19,,,,,28,,,,22,,,,,50,
Pack Creek,,2,29,UNK,,3,1,SS,"LB, LY",1597,780,27,3.13,242,10,19,SA sp,84,6,,1,,,1,48,,,,,50,
Pack Creek,,2,29,UNK,,3,1,SS,"LB, LY",1597,777,18,3.33,242,7,20,SA sp,91,33,,T,,,,50,,,,,50,
Pack Creek,,2,29,UNK,,3,1,SS,"LB, LY",1597,779,24,3.44,62,13,20,SA sp,36,4,,1,,,10,39,,,,,50,
Pack Creek,,2,29,UNK,,3,1,SS,"LB, LY",1597,788,27,4.01,62,10,19,SA sp,100,20,,3,,,10,37,,,,,50,
Pack Creek ,,2,12,UNK,,4,0,SS,"SK, LY",1534,270,16.5,3.18,35,16,23,SA sp,153,25,,1,,,,49,,,,,50,
Pack Creek ,,2,12,UNK,,4,0,SS,"SK, LY",1534,275,13.5,4.21,240,9,17,SA sp,120,20,,15,,,,35,,,,,50,
Pack Creek,,2,17,UNK,,3,0,SS,"LB, SK ",1554,803,21,5.09,280,8.5,18,SA sp,61,11.5,,,,,,20,30,,,,50,
Pack Creek,,2,17,UNK,,3,0,SS,"LB, SK ",1554,177,20,3.54,280,13.5,15.5,SA sp,27,2,4,,2,,,29,,,15,,50,
Pack Creek,,2,17,UNK,,3,0,SS,"LB, SK ",1554,812,19.5,4.76,100,9.5,16.5,SA sp,24,11.5,4,,10,,,26,,,10,,50,
Pack Creek,,2,17,UNK,,3,0,SS,"LB, SK ",1554,821,21.5,3.71,100,8.5,17.5,SA sp,50,12.5,,10,,,,40,,,,,50,
Pack Creek,,2,17,UNK,,3,0,SS,"LB, SK ",1554,805,19,3.64,100,4.5,12.5,SA sp,32.5,42,,12,,,,38,,,,,50,
Pack Creek,,2,17,UNK,,3,0,SS,"LB, SK ",1554,219,14,3.15,280,8.5,13.5,SA sp,24,10,,8,10,,,32,,,,,50,
Pack Creek,,2,7,UNK,,3,0,SS,"LB, LY",1523,221,18,3.91,120,8,31,SA sp,55,7,,,,,5,5,40,,,,50,
Pack Creek,,2,7,UNK,,3,0,SS,"LB, LY",1523,225,22,4.2,300,12,34,SA sp,65,7,1,5,,,2,15,27,,,,50,
Pack Creek,,2,10,UNK,,3,0,SS,"SK, LY",1532,258,13.5,2.69,210,10,13,SA sp,85,32,2,30,,2,,16,,,,,50,258 and 259 are 40 cm apart 
Pack Creek,,2,10,UNK,,3,0,SS,"SK, LY",1532,259,18,2.92,210,9,14,SA sp,118,32,25,8,,2,2,13,,,,,50,258 and 259 are 40 cm apart 
Pack Creek,,2,10,UNK,,3,0,SS,"SK, LY",1532,262,15,3.93,210,14,15,,,,8,12,,4,,26,,,,,50,258 and 259 are 40 cm apart 
Pack Creek,,2,10,UNK,,3,0,SS,"SK, LY",1532,288,22,2.4,20,12,17,SA sp,187,32,,20,,,4,26,,,,,50,258 and 259 are 40 cm apart 
Pack Creek,,2,10,UNK,,3,0,SS,"SK, LY",1532,263,16.5,3.21,20,7,14,SA sp,115,32,8,8,,2,1,31,,,,,50,258 and 259 are 40 cm apart 
Pack Creek,,2,10,UNK,,3,0,SS,"SK, LY",1532,268,20.5,3.04,20,9,14.5,SA sp,59,32,12,8,,1,,29,,,,,50,258 and 259 are 40 cm apart 
